"X.Samples","Explanatory","Res_Type","a1_Logi","b1_Logi","c1_Logi","a1_Gom","b1_Gom","c1_Gom","a2_Logi","b2_Logi","c2_Logi","a2_Gom","b2_Gom","c2_Gom"
46,"NatComp2020","Coefficient",23675.7855075343,0.0184241562354016,-0.000889530272273831,103012.668715043,0.0324078549926878,-0.000691171580327268,2052.9728093136,0.00403208991788355,-0.00104515326736506,2011.43735661586,-0.00799880342468694,-0.000585407071573164
46,"NatComp2020","R-square",0.0744080071999754,0.0490996459619908,0.119968821933819,0.0206853751415508,0.00123408865350226,0.130421534655732,0.0879794180065363,0.00338529108801051,0.306325480192332,0.0148561436417479,0.00146253269260716,0.245861200798979
46,"NatComp2020","P-value",0.0666373459513734,0.138882145571572,0.0183727088161639,0.345903655692952,0.818794514831433,0.0147971631042753,0.111465382749025,0.760061321859937,0.00151078688118396,0.536664698597299,0.846796461129632,0.00728932744174298
89,"Temp","Coefficient",1402.48822441934,0.00269696989889243,-4.92680703256689e-05,4964.54296119331,0.010915495152185,-5.42085250513165e-05,-150.590013375358,-0.00199184510177045,0.000128375879546119,-260.348186703502,-0.00380928147718893,6.52259272995119e-05
89,"Temp","R-square",0.0282807316201466,0.0643298646057019,0.0168200493609735,0.00533794125473562,0.00965426966314572,0.0456567457746284,0.0483972332988737,0.0766298330102223,0.0905648541438686,0.029314194768211,0.0344868618956185,0.0772173518905925
89,"Temp","P-value",0.115183800729044,0.0164711816734606,0.225764939632222,0.508954082173445,0.373899270701594,0.0509836660886829,0.151312717753258,0.0688974044443943,0.0471417475794238,0.272304222083332,0.2331517108771,0.0711989907493751
89,"Rain","Coefficient",416.336018677145,0.000519427533686421,-4.52723355875673e-06,-30.8076898464786,0.00324247174229781,-4.62956074052915e-06,-44.5105585545006,-0.000316645097075944,2.21968624853207e-05,-69.0218473078593,-0.000360272148908484,1.05833282435676e-05
89,"Rain","R-square",0.0540216419982678,0.0517247011333783,0.00307857386712686,4.03017180068413e-06,0.0167022504914906,0.00652889064504065,0.0707745240347165,0.0324156674499269,0.0453209169664705,0.0350565184423119,0.00524874772080519,0.0345896113899936
89,"Rain","P-value",0.0283931300582828,0.0320794591710809,0.605545804497377,0.985540229658585,0.241337029026812,0.46498810397919,0.0809010890347863,0.242210687103663,0.165306438232967,0.229261710556557,0.644308419189624,0.232444387408899
24,"PharmSales2018","Coefficient",1.71024934566422,4.66808035561948e-05,-2.03495296850238e-07,1.71607933024783,0.000768891774297896,-1.77822527734586e-07,2.73977726537654,1.4265610916104e-05,-3.73472413498152e-07,11.0061875809741,5.97613313331695e-05,-9.78008188829627e-08
24,"PharmSales2018","R-square",0.0724458395046301,0.435744317521093,0.00518609001221942,0.065125517332116,0.498678377794374,0.00795823273825073,0.159066739600028,0.0381452535310959,0.0439238452056203,0.35975946666852,0.065960320129943,0.00717840949719917
24,"PharmSales2018","P-value",0.203432338817601,0.000448076828158249,0.738078839715083,0.228776129252883,0.000115201483207295,0.67848564186798,0.0733053587016497,0.396201593657945,0.361878245759713,0.00663521596466349,0.288499710268001,0.730200575256015
89,"Export2016","Coefficient",-9041.60846632431,-0.0164525949681599,0.000312121911691561,-49413.3180718522,-0.0452598196158673,0.000333569491383561,-5212.93305671159,-0.00112913691981449,-0.000165548165570006,-6027.78691680703,-0.00436672786075827,-0.000206322565483033
89,"Export2016","R-square",0.0247054741286627,0.0446961148929859,0.0227938963564822,0.0119603913883915,0.0042099297021599,0.0516068615961566,0.0359844471793426,0.000595299054655832,0.00367718234348714,0.0272972540648115,0.00112781992012434,0.0190515470770486
89,"Export2016","P-value",0.141283227808874,0.0467202811613435,0.157866369641264,0.322032805553107,0.557620614261421,0.0376985847233271,0.212002689719017,0.873598261542639,0.692325238107591,0.283821407125259,0.828666186026253,0.371589837545011
89,"Import2016","Coefficient",-2445.18924022439,-0.0106608856138359,-3.44547163965385e-05,-33355.1236419632,-0.078264228221229,4.31648526634783e-05,-5067.67875663429,-0.00279214820078422,-9.66384224005365e-05,-6532.03678145524,-0.00997344933034138,-0.000166120539192825
89,"Import2016","R-square",0.00626520256095244,0.0650722605852379,0.000963109743916721,0.0183600480675761,0.0424098921361651,0.00291129809701035,0.0866851110887623,0.00927886221473952,0.00319405140033612,0.0804470739899748,0.0147648183692933,0.0309951173114238
89,"Import2016","P-value",0.46092168188857,0.0158401890369277,0.772807148736221,0.219094290972097,0.060195707537894,0.625929167965927,0.0496192794083157,0.529046000270309,0.712316391833489,0.0620751873129915,0.432029092968788,0.252976726794341
113,"TotalGDP2018","Coefficient",-496.081779461884,0.000632937598020858,-4.04642772983919e-05,-2018.1475540082,-0.0114578538786216,1.63979413562524e-05,-1601.54117243909,0.00215033426774866,0.000484358392801503,-1741.66169445208,0.0081660303614923,0.000168302637245094
113,"TotalGDP2018","R-square",0.000425498581489403,0.000290554896596637,0.00126953305852102,0.00011084649736001,0.000997708225116057,0.000469721207797704,0.0136979921571037,0.00801293324171892,0.0440655790617348,0.00874147635603104,0.0141685206982673,0.0201368518802936
113,"TotalGDP2018","P-value",0.828317759464968,0.857783569752072,0.70790945885381,0.913881609728135,0.745545835115584,0.823817055229791,0.3859257821519,0.507854563266029,0.117055483924803,0.493102775399496,0.382241990144803,0.296830179442081
113,"perGDP2017","Coefficient",-69.497748955158,0.0012154014521883,0.000121489542749383,-11188.7114809644,0.0281081079816076,5.96884260243766e-05,1271.25634583281,0.00108948999782677,0.000212355540547251,1890.15506000483,-0.00116840352975229,4.3817617677425e-05
113,"perGDP2017","R-square",1.10481332743253e-05,0.00141743050746805,0.0151402866380867,0.00449429855301865,0.00792037686537272,0.00820970195691544,0.0114151435195037,0.00272057359717885,0.0112028217799606,0.0140221833701297,0.000395049792314218,0.00185896342540792
113,"perGDP2017","P-value",0.972127192456554,0.692176883863339,0.194152533526535,0.4905939398415,0.359700529709817,0.351035316823186,0.428923992056575,0.699992296871699,0.433274230111748,0.384728692516212,0.884397483051173,0.752368408570377
46,"Travel_in2017","Coefficient",14436.9248477182,0.0147888834363578,0.000441120713416902,-93051.2111552936,-0.028156122683074,0.000230576771453819,18392.0882553168,0.0103971048162934,0.000315387410317808,22169.6125176606,0.032599944150442,0.000880401227782223
46,"Travel_in2017","R-square",0.0141441714109155,0.0172439374415442,0.0190129010162845,0.00872072701338629,0.000473592403983461,0.0110536478559775,0.0805136809662712,0.0169248672076392,0.0141707236771409,0.0651610142227018,0.0201636263294225,0.16131308061607
46,"Travel_in2017","P-value",0.4311537508987,0.384358007890676,0.360803322799388,0.546553905484843,0.888490318686905,0.497008115797815,0.143391808969928,0.509363799046625,0.546283934845119,0.198773075108257,0.479861333718806,0.0378406518632505
46,"Travel_out2017","Coefficient",17955.4541204548,-0.00989494334219969,-0.00136540767174786,106595.936606593,-0.0722501760137241,-0.000949852757926918,22145.7969705821,-0.025544280409034,-4.40282723606928e-05,37366.3895166611,-0.0586754099149603,-0.00030973954592224
46,"Travel_out2017","R-square",0.0108725328270937,0.00383620768933105,0.0905248853310436,0.0058958703268889,0.00160655220030491,0.0966373662550485,0.0654235576462728,0.0572574103986859,0.000154778467717125,0.105289359835798,0.0371533325253725,0.0113567012698805
46,"Travel_out2017","P-value",0.490430579591095,0.682605523535296,0.0421726909069503,0.620317178612909,0.796158075636315,0.0399871026559264,0.188935444821472,0.220062350029491,0.949899933474537,0.098675100151185,0.335422301520194,0.596770152896445
114,"AgingIndex2020","Coefficient",-1660.03368168942,-0.00962951538359629,0.000226850816153412,-10058.4877691407,0.00169087412949295,0.000230935758540456,378.74001479983,0.00794776062170714,-0.000635428648699644,956.726073558732,0.0175733140402657,-0.000381032927705131
114,"AgingIndex2020","R-square",0.00701757467212957,0.0985504301848523,0.0587656519030819,0.00408872005686238,3.22012036777296e-05,0.138335900567732,0.00131113052356321,0.18636978068963,0.128151295433297,0.00440201301940052,0.109074631341972,0.17040642236411
114,"AgingIndex2020","P-value",0.375547005473132,0.000670669255031619,0.00935896892736657,0.50889096994046,0.953300887179496,6.82824214817863e-05,0.78727637690048,0.000715297380785877,0.00579706142933481,0.623881120501751,0.0121060096332274,0.00141700103296174
112,"GDPperP2019","Coefficient",-3.88164888733239,-1.48530745607775e-05,6.35977312264495e-07,-28.9138734251766,4.26801105721746e-06,5.85743242752675e-07,4.57813128680864,1.81305919205904e-05,-9.13423879285126e-07,6.47782428257209,5.47921441281137e-05,-5.27237004476498e-07
112,"GDPperP2019","R-square",0.00702228612410818,0.0432563351055179,0.0851968657065432,0.00624493125455683,3.80667187771762e-05,0.165393017500195,0.0383702800970399,0.199068833126576,0.0538892261989169,0.0431809282640537,0.229833551995388,0.0716149571897488
112,"GDPperP2019","P-value",0.379703078113682,0.027771485235705,0.00179224046974158,0.418454833123472,0.949709068154801,1.3814412411812e-05,0.147937872099311,0.000567852158872746,0.0851411434343528,0.12791833925061,0.000212888661528019,0.0482397298911299
114,"BirthRate2020","Coefficient",-60203.2288692074,0.218989610339454,-0.00494505771854278,-254796.137247266,0.272584851862759,-0.00603907681706568,-36065.1900045649,-0.279096989863793,0.0446117375861755,-58281.0044275723,-0.568863055188061,0.0251388422736762
114,"BirthRate2020","R-square",0.0046495951819811,0.025675506196434,0.014067208590197,0.00130490725279118,0.000416221926578635,0.04705064835681,0.00425137652932608,0.0821837246458072,0.225879736725824,0.00615112699468782,0.04303842871293,0.279303272552894
114,"BirthRate2020","P-value",0.470993160263452,0.0885647220058463,0.208810433646333,0.709212325463479,0.833227208802872,0.0234783173913282,0.626771212808139,0.0291273480693843,0.000163250902196138,0.561980058509512,0.121510069232379,2.38270120629266e-05
118,"population","Coefficient",0.00262529681824021,1.02948390250859e-09,9.60368746942227e-12,0.0549309822853525,1.53081533224652e-09,-3.97955736480685e-11,0.0104190237435393,-5.00819381190713e-10,-3.84957808150518e-11,0.0135926734476625,-2.16010528354382e-09,4.24477539315244e-11
118,"population","R-square",0.226506900660173,0.0133004344328124,0.00130475855943621,0.853539318920339,0.000171308622783829,0.0270355882231228,0.727827713270829,0.000540127070571834,0.000341958226331476,0.708147572619363,0.00131283863547071,0.00164232776784742
118,"population","P-value",5.12776014509593e-08,0.213648483097631,0.697772498725442,4.06958262763256e-48,0.890563277810704,0.0818075060819697,9.58126714356678e-18,0.861300657241014,0.889439617034214,1.32551031994251e-16,0.787141100207115,0.762621855862544
117,"population_density","Coefficient",10.5307382720862,0.000217348379890409,-1.63541125516476e-06,206.960495339254,0.0036660922922615,-3.94657368428074e-07,-22.5384262705625,-3.64259286131915e-05,-8.03094141952626e-07,-30.6367835264927,-4.40244926976521e-05,1.09897286178214e-06
117,"population_density","R-square",6.05780622873709e-05,0.00988585182384487,0.000632329923197222,0.000381065828809715,0.0309400399679356,8.4244838791063e-05,0.0015494588219727,0.00130640104713828,6.83111586535781e-05,0.00158853656407116,0.000240901725631394,0.000498849631963845
117,"population_density","P-value",0.933624577266121,0.28616486246406,0.787837612530424,0.838125549872013,0.0635768066094175,0.923482133559171,0.769240276603495,0.78765142854781,0.950900819340493,0.768482801739112,0.908768679552674,0.869014976718542
117,"median_age","Coefficient",-4483.83614895881,-0.0561729626999124,0.00113270513090634,-32192.0147428196,-0.116958676976276,0.00123353042572139,3967.83876393196,0.0436588859947306,-0.00432517798620306,7717.40340438046,0.0893347082914955,-0.00262326664866419
117,"median_age","R-square",0.00159155871017118,0.0956106347423576,0.0439653147727602,0.00129007422780136,0.00440402299576884,0.115482153506129,0.00374689467117711,0.145702804084949,0.153229956434701,0.00758279310569513,0.0745889950764796,0.208356992200704
117,"median_age","P-value",0.669335417616179,0.000693255620650328,0.0232707845504679,0.706936798089556,0.486926206955036,0.000246605192571378,0.645121694745743,0.00285360771297616,0.00217110271385088,0.515707986107897,0.0380533572162039,0.0003165082145342
117,"aged_65_older","Coefficient",-11175.5466424011,-0.0828006625176377,0.00191023257407608,-71743.0807857665,-0.109491065454214,0.00192684394219822,5802.40831633819,0.0692363365104085,-0.0052300044350811,11255.2968023556,0.152054006688048,-0.00321938209437633
117,"aged_65_older","R-square",0.00509213633357506,0.106993757655658,0.0644003489205922,0.00331763052266696,0.00199844241238983,0.145900847939853,0.00476648931041413,0.217976345314352,0.133277985970225,0.00954666722092983,0.127903115780698,0.185745940429151
117,"aged_65_older","P-value",0.444536003687401,0.000318613033261149,0.00576525312353683,0.546354416925526,0.639764080272045,3.24225147656973e-05,0.603357239861344,0.00019333963163675,0.0044688381209414,0.465595076980208,0.00584808384362852,0.000731868392597472
116,"aged_70_older","Coefficient",-18316.6841425296,-0.123819311865043,0.00271751594244474,-116673.730593199,-0.177706136636864,0.00279911395398265,7885.35532066993,0.100808925837995,-0.00755628426523299,17152.5776464626,0.222398684695974,-0.00471540702221183
116,"aged_70_older","R-square",0.00635447607758415,0.111132648738991,0.0608666776263408,0.00407238746231439,0.00244336351605302,0.143866005552803,0.00416755973768869,0.219551407415441,0.132014434916111,0.0103033818139204,0.128039060514268,0.185371544591233
116,"aged_70_older","P-value",0.394984184051151,0.000255431648669879,0.00758983558621522,0.505792558764702,0.606412339030074,4.03615025351097e-05,0.630197508797299,0.000207622369533941,0.0050572424213539,0.45246263357046,0.00627991292456199,0.00082863019585455
117,"gdp_per_capita","Coefficient",-3.67871191721251,-1.47572426794081e-05,3.75224041107954e-07,-29.3301782092679,-7.83240124565154e-06,4.18459676113621e-07,4.152972293633,1.49777239261477e-05,-9.99826784153988e-07,6.00458841560584,4.65550249638359e-05,-5.76384704653506e-07
117,"gdp_per_capita","R-square",0.00577973625877401,0.0357740569622865,0.0260135210493649,0.00589380798666968,0.000108890269003005,0.0727424558154856,0.0230496445425135,0.0972843530732668,0.0463112765846947,0.0269642127957116,0.119484664266768,0.0601172184111561
117,"gdp_per_capita","P-value",0.415254139447025,0.0411145373906056,0.0823433153323431,0.421083412190916,0.913045245858138,0.00403012042716534,0.255256259913731,0.0171499556665189,0.104736544116968,0.222244460469234,0.00844788300976756,0.066019752792382
83,"extreme_poverty","Coefficient",-1019.74036169472,0.0259382721634529,6.53967482338661e-05,30482.0167398004,0.269815086017929,-0.000106981818067587,-3737.97212053831,-0.0138871375969943,0.00341881659741325,-4780.8517015143,-0.0276231295795935,0.00167340688482463
83,"extreme_poverty","R-square",0.000423086935097477,0.0897089705010999,0.000505495768182416,0.0030612300011171,0.102339995148773,0.003004262934606,0.00842497230006189,0.0482544249967118,0.287265488484122,0.00794011798904086,0.0247061895803722,0.270774894310822
83,"extreme_poverty","P-value",0.853565713027344,0.0059453813084271,0.840111336902623,0.625934356701692,0.00381914748300574,0.629171417145306,0.573231135157928,0.173211769912762,0.000364653096221267,0.589579811108324,0.33926300772256,0.000684475345060497
117,"cardiovasc_death_rate","Coefficient",298.224640676973,0.0014020669850992,-9.37250211712917e-05,1279.45357773749,0.00526663675681719,-6.9362738433376e-05,-646.434104164282,-0.00309174235779071,0.000328029749305267,-903.411583482821,-0.00778776720924444,0.000171378000128288
117,"cardiovasc_death_rate","R-square",0.00127967139542518,0.0108262308983381,0.0547111400070548,0.000363055989304308,0.00159095381326428,0.0650539631569186,0.0154499662954638,0.11351278108247,0.136923419507061,0.0180744868183341,0.0985979975995331,0.154682509372287
117,"cardiovasc_death_rate","P-value",0.701788817201852,0.264245158702941,0.0111421450670732,0.841946116049809,0.676274330057769,0.0066470720181275,0.348261607090793,0.00907261924289166,0.00391902342262845,0.314336862659463,0.0163782695218935,0.00225685863941268
117,"diabetes_prevalence","Coefficient",18298.4574690712,0.0469148335781071,-0.00231138264430494,169470.155312109,0.297360169598861,-0.00142235331170746,22305.6187459809,-0.0970642674834773,0.00274914416140742,24539.7118033354,-0.23393148830305,0.00280251376547912
117,"diabetes_prevalence","R-square",0.00408084237771713,0.0102676147203448,0.0281849851285708,0.00559037144361064,0.00445129218143983,0.0240085507376928,0.0160611767574232,0.0976847415460929,0.00839684425361244,0.0122266467786678,0.081563024980011,0.0379227969363575
117,"diabetes_prevalence","P-value",0.493808293900638,0.277003119051539,0.0704030519652482,0.433334079440855,0.484592506533133,0.102832086903631,0.338825659278614,0.0159500127409885,0.490036395013665,0.408625796229182,0.0297696723422907,0.142959431883746
95,"female_smokers","Coefficient",-7740.76688409476,-0.0418903374890105,0.000837182803769767,-80694.6925440887,-0.0522936163062383,0.000913903253886568,2370.40952379835,0.0273552491302682,-0.000243895409236991,5223.59340134755,0.0491298514968841,-0.000540592894995159
95,"female_smokers","R-square",0.00556633574391762,0.0839557320329824,0.0300121711590148,0.00969744352875174,0.00151473924005186,0.0828575620889936,0.00173896793762021,0.0817263189348683,0.00141448740826645,0.00473836567163808,0.0321831455108806,0.0245358024363487
95,"female_smokers","P-value",0.472410017581592,0.00439775938212856,0.093170837805441,0.353059604912078,0.714158950356414,0.00566145939354756,0.773701096314587,0.04416172117449,0.795399267862117,0.638376775424825,0.217428987904939,0.282455507070595
93,"male_smokers","Coefficient",-4777.01218329349,-0.019672246226381,-0.00030930597685881,-77332.9445442298,-0.0424907241041612,-2.8190143579182e-05,-6543.01713486893,-0.015455362543166,0.00233706215992859,-8035.81797254565,-0.0516276537722349,0.00128769014593041
93,"male_smokers","R-square",0.00298777398908456,0.0263246833307156,0.00580166355327208,0.0119009078927367,0.0013366003211526,0.000106448599719598,0.0115744371499095,0.0232053285762899,0.124558398645648,0.0103520919775384,0.0329921488206934,0.135393177615424
93,"male_smokers","P-value",0.602793758070129,0.120226366825931,0.468044456235697,0.308840839526115,0.733751044215187,0.923551817019854,0.466713667066145,0.301313153613514,0.0138762199010756,0.496177411240494,0.221742806371842,0.0109391949361346
52,"handwashing_facilities","Coefficient",6415.23565303762,0.0021263249473576,-0.000206303425044841,14642.073866416,-0.0104728637124364,-3.25705311664515e-05,205.912630638073,0.00603288142427495,-0.00128387049241637,223.332273871245,0.00925304253767355,-0.000539061037162507
52,"handwashing_facilities","R-square",0.0193770779628065,0.00182024247809546,0.0224703566295278,0.00133913725501608,0.000416607451174237,0.00149687451446933,0.112299545996181,0.153123652307114,0.0978268261349049,0.047111949797858,0.0815367071536714,0.0758986152185211
52,"handwashing_facilities","P-value",0.325018234839064,0.763937216693305,0.288833938883572,0.798768218679075,0.886950051563368,0.787507106898457,0.204516896817534,0.133926582714371,0.238202672528371,0.402699502199295,0.266571375806513,0.284498769393954
105,"hospital_beds_per_thousand","Coefficient",-59105.4423085723,-0.17851964427852,0.00370090250823828,-387458.615820137,0.0532359361128283,0.00366415529360392,-16955.6262803795,0.13144531462082,-0.00193208552470891,-5383.35307394828,0.386738481501019,-0.00264077748396269
105,"hospital_beds_per_thousand","R-square",0.0193485061953476,0.073213641789606,0.0341360860958984,0.012744757804818,6.80206570725208e-05,0.0742069034380995,0.00520489157713371,0.102658535129535,0.00485463742988935,0.000294385714186648,0.11253894407421,0.0319601642005559
105,"hospital_beds_per_thousand","P-value",0.15701940308124,0.00524306156392089,0.0591821589682966,0.263433421906857,0.935092754965028,0.00610842448174474,0.604160931865921,0.0181753291644031,0.616627986968794,0.902946420082261,0.0140638057410733,0.200261358070363
117,"life_expectancy","Coefficient",-3566.56251648315,-0.0466789313713727,0.00127917226415941,-54659.444484366,-0.0768504926455034,0.00135743475490774,6710.8687552513,0.065823456909603,-0.00596474133812635,10543.152097888,0.151054575683009,-0.00353702543010624
117,"life_expectancy","R-square",0.000648742592165847,0.0425346521268337,0.0361230201839556,0.0024340748720464,0.00124440892794214,0.0915246745144346,0.00661872390811338,0.204520716374105,0.17995845766442,0.00877066966445892,0.132162147839163,0.234749446525242
117,"life_expectancy","P-value",0.785167624561456,0.0256871658613065,0.0401215848247445,0.605446516520022,0.711937802850582,0.00118657655814213,0.540173941212575,0.000323275301733527,0.000812835029670215,0.484399428451631,0.00503088566551079,0.000116240510909669
116,"human_development_index","Coefficient",-73966.9318559793,-2.15417807482806,0.0396586304184969,-2915733.55372689,-4.19450545771601,0.0517804139793439,551874.391210021,2.6641898308128,-0.258877371998768,849673.275154488,5.92769337374923,-0.153661833705373
116,"human_development_index","R-square",0.000114872727744975,0.0375266687216988,0.0143875913139224,0.00288145451241524,0.00154619956929187,0.0560105808574989,0.0204285491661693,0.152871889650018,0.155125261985293,0.0265751077239933,0.094942079266736,0.207584689307242
116,"human_development_index","P-value",0.909088655884922,0.0371972956875723,0.199657547990907,0.575788504876747,0.681989970601055,0.0123900609366152,0.284474293637383,0.00240807768672733,0.00222132296965849,0.225657057157843,0.019710398487485,0.000368939263055905
