"X.Samples","Explanatory","Res_Type","a1_Logi","b1_Logi","c1_Logi","a1_Gom","b1_Gom","c1_Gom"
73,"Annual_precipitation","P-value",0.954838308166027,0.343444075011279,0.74433129898277,0.975865588070822,0.23619123989261,0.998354454692612
14,"Pharmaceutical_sales","Coefficient",8825.94106115302,-0.884955742312488,0.0103205066412035,-67865.0959621803,-60.1889910669337,0.00715816409528074
14,"Pharmaceutical_sales","R-square",0.00201290572934383,0.0584652430322241,0.0232374136130272,0.0174014271152558,0.0324889885049982,0.0222958041526127
14,"Pharmaceutical_sales","P-value",0.878954381411259,0.404939553071831,0.602888359149526,0.653046466066445,0.537480043509971,0.61041677438263
75,"Exports_to_GDP_ratio","Coefficient",-741702.906616697,0.877673298983575,-0.00213246169701473,-160003.751935395,73.516663821323,0.000781652865576291
75,"Exports_to_GDP_ratio","R-square",0.0181054471119698,0.0677053359308576,0.00180618884031575,0.0094615706554535,0.00245078726715096,0.000792973339684571
75,"Exports_to_GDP_ratio","P-value",0.249746936589549,0.0241610264561932,0.717324839495245,0.448210337890949,0.700011461098186,0.826588552972012
73,"Imports_to_GDP_ratio","Coefficient",-1070595.80826602,1.33699280618684,-0.00649931007954097,-255266.036434683,473.758479671662,-0.0054410254359254
73,"Imports_to_GDP_ratio","R-square",0.036712613507395,0.154826444114219,0.0163469081743154,0.0218923469178524,0.0927213124811955,0.0349367250475686
73,"Imports_to_GDP_ratio","P-value",0.104395906281615,0.000573367485098841,0.281046786956922,0.255129140309255,0.0170329000851869,0.149192977133807
93,"GDP","Coefficient",4807172.58822334,-0.270076552792548,-0.00351839149302307,2730653.29547332,-403.264877408585,0.0160735730644715
93,"GDP","R-square",0.939780378050982,0.00676045488241511,0.0055774593598154,0.259184850303998,0.00680760267109051,0.0279797491817093
93,"GDP","P-value",2.58520196402434e-57,0.433319444347874,0.476796328383926,1.41914212464321e-06,0.46685662564744,0.138062321601508
26,"Number_of_foreign_visitors","Coefficient",5028859.61730763,-0.799253887400693,0.000878345645794587,-363026.390868495,-70.3665545060117,0.00620165656660644
26,"Number_of_foreign_visitors","R-square",0.297377121451973,0.0490149080258413,0.000526829134896912,0.0138004429305082,0.00539447098665125,0.036278250428992
26,"Number_of_foreign_visitors","P-value",0.00396227412935183,0.277069302571886,0.911382485284664,0.593460740634512,0.739098961439484,0.384014265621888
16,"Number_of_international_travelers","Coefficient",6605346.60098366,-0.534642396611967,-0.00229207827480158,-466619.889855396,183.296329864079,0.00591945571622036
16,"Number_of_international_travelers","R-square",0.323842738103709,0.0273299793780261,0.00242719593428591,0.0146696138593894,0.0317727398585058,0.0218651589892539
16,"Number_of_international_travelers","P-value",0.0214124241737486,0.540627511941263,0.856218794860534,0.680005881993404,0.542073689515025,0.61392510213392
92,"Aging_index","Coefficient",477032.956206555,1.67690690909544,0.00184996818219184,65778.4228512155,317.290889306748,0.00515241323664804
92,"Aging_index","R-square",0.00915596368050768,0.262319918242662,0.00157478517287665,0.00182480306356968,0.0511420539415177,0.0369075105871672
92,"Aging_index","P-value",0.364231756160482,1.8024118580815e-07,0.707232789171306,0.70674048060326,0.0436860877165478,0.087782737812198
92,"Total_fertility_rate","Coefficient",-514392.655157026,-1.15713266928143,0.00676861308013336,-268808.56729438,-195.661968166497,-0.00037853311083845
92,"Total_fertility_rate","R-square",0.0106462537093113,0.12490495593173,0.0210810470175005,0.030684433969052,0.0195820706412843,0.000200578297851243
92,"Total_fertility_rate","P-value",0.327699419858125,0.000548746862942243,0.167299808129263,0.120148599243605,0.215705501153268,0.900771811532747
97,"population","Coefficient",1962791.34563198,-0.234712708427702,-0.00547061540510125,1170665.56620988,-88.6415259714244,-0.00240525041052677
97,"population","R-square",0.174751993567152,0.00540369405733852,0.0142244361216411,0.701488508869499,0.00472546970443299,0.00920347608129242
97,"population","P-value",2.03898297905384e-05,0.474256152514707,0.244599444492291,5.71570805621405e-23,0.536902857885131,0.388277937851706
96,"population_density","Coefficient",-194957.479064114,0.115261025031698,0.0104357656393927,-6910.89067618134,-109.447393655203,0.000435884552450959
96,"population_density","R-square",0.000760860630570925,0.000574987280560593,0.0228373843304829,6.6234353917236e-06,0.00195097832646199,8.20563511199424e-05
96,"population_density","P-value",0.789642854652892,0.816615776051968,0.141634686117742,0.98169236780866,0.69356089212276,0.93562445323718
96,"median_age","Coefficient",491963.159304141,1.55895985947666,0.000212429643618517,151827.160181051,299.107178192302,0.00412322260643832
96,"median_age","R-square",0.00935774909331977,0.206724071260122,1.87505966130585e-05,0.00907420602001272,0.0413602823572635,0.0219915889834645
96,"median_age","P-value",0.348452333424507,3.2624558711334e-06,0.96660113818137,0.394603220259,0.0668704100949671,0.183642462025728
95,"aged_65_older","Coefficient",557970.680629712,1.65424647813932,0.00343876766415402,90372.0138785765,338.589897383305,0.00604207285125642
95,"aged_65_older","R-square",0.012376592281856,0.239293693971401,0.00505050953642555,0.00333193664671685,0.0549037898266971,0.0490310114724058
95,"aged_65_older","P-value",0.283130524553427,4.89954470789101e-07,0.493740880933528,0.608749773130425,0.0352504208348194,0.0469639179468122
95,"aged_70_older","Coefficient",480718.186723837,1.49587876303644,0.00347392181761547,72503.7856285027,308.952294995499,0.00606264665789515
95,"aged_70_older","R-square",0.00962202383918311,0.217228757749456,0.00540110716918072,0.00224161395837889,0.048948150308899,0.0515112667746751
95,"aged_70_older","P-value",0.344297489600522,1.93608501994809e-06,0.479076401163962,0.674687297134507,0.0471552474271059,0.0415926938660089
95,"gdp_per_capita","Coefficient",593629.943740037,0.0609411524298447,0.00751974764807508,-115938.714096348,-48.3025948988693,0.00749364503719674
95,"gdp_per_capita","R-square",0.0178281687719323,0.000413284343645133,0.0307349755092938,0.00740690719044046,0.00150919857595,0.101867653519818
95,"gdp_per_capita","P-value",0.197061322497299,0.844967468918302,0.0892597123469377,0.444896731798387,0.730597111949209,0.00368163539628607
63,"extreme_poverty","Coefficient",-471169.678588062,-1.01225047505545,0.0113801386616539,-17754.6213791303,-305.649132353185,-0.00335601760664549
63,"extreme_poverty","R-square",0.00364012570472784,0.0523794344251997,0.0300264260076231,5.60464627710748e-05,0.0201132887476971,0.00955100173071965
63,"extreme_poverty","P-value",0.638554607058226,0.0711973152141888,0.174420697423585,0.957991889619063,0.315905103365845,0.490661710263513
96,"cardiovasc_death_rate","Coefficient",-380933.468554643,0.215187968614152,-0.00529517004066605,21912.9005455206,166.89548517875,-0.00418322571691061
96,"cardiovasc_death_rate","R-square",0.00726317432716545,0.00501914419289225,0.0155149794965328,0.000258591378859679,0.0176245950077975,0.0292895921615615
96,"cardiovasc_death_rate","P-value",0.409037344370581,0.492766688153893,0.226603773248593,0.885271205814559,0.231524314400412,0.12187063210935
96,"diabetes_prevalence","Coefficient",489324.683687789,-0.139376655999744,-0.01157410481478,138334.575227611,-24.2670076786693,-0.00366234552918252
96,"diabetes_prevalence","R-square",0.00774122302830115,0.00135788622767041,0.0453693511059339,0.00666941736385434,0.000241037829386591,0.0145579100718276
96,"diabetes_prevalence","P-value",0.393976626829116,0.721509964325325,0.037195698181727,0.465764256248511,0.88989392730042,0.280246757722873
79,"female_smokers","Coefficient",342234.940726565,1.12497606190626,0.00184853530490803,31389.4440659603,255.1471488896,0.00685719359370578
79,"female_smokers","R-square",0.0044969839612062,0.133345340037611,0.00151257534167727,0.000388219508676552,0.0466990963627293,0.0593811975411898
79,"female_smokers","P-value",0.557069681312778,0.000936358859492941,0.733632727925648,0.873290240613903,0.0767364031367709,0.0452309528317883
78,"male_smokers","Coefficient",-464493.235823539,1.26475995854803,-0.0121705063279876,-77487.6463378033,452.617082108239,-0.00403932955570701
78,"male_smokers","R-square",0.00656938595568671,0.133993902985331,0.0519968107046789,0.00161691305623795,0.100546988254732,0.0140856577889441
78,"male_smokers","P-value",0.480539938596524,0.000981162107102797,0.04465261127648,0.746637169081934,0.0089356717805314,0.33878593442859
46,"handwashing_facilities","Coefficient",104912.918834488,0.920637205848208,-0.013380230506379,162553.704433801,183.240729603176,-0.00550389390324473
46,"handwashing_facilities","R-square",0.00422486638668759,0.123032128791771,0.079083484516308,0.00706588992102223,0.10296052510022,0.138221182367296
46,"handwashing_facilities","P-value",0.667802029993299,0.0168494379515917,0.0583277861516378,0.610913507389577,0.0464062670668141,0.0197818080296455
87,"hospital_beds_per_thousand","Coefficient",-90838.7428054602,1.20607685816028,-0.000423932175430349,126.958667138843,205.895026343162,0.00208250981751401
87,"hospital_beds_per_thousand","R-square",0.000280236703503642,0.114697100155658,7.12040217094813e-05,6.17949746408152e-09,0.0190418948514851,0.00575535074900572
87,"hospital_beds_per_thousand","P-value",0.877692355195227,0.00133387719984102,0.938170339311447,0.999462268717996,0.23453843375829,0.514823223984803
97,"life_expectancy","Coefficient",394593.536250829,0.818262129761967,0.00163761969266161,87973.9428399583,140.349587800886,0.00559514573741702
97,"life_expectancy","R-square",0.00608673985961141,0.056599602807588,0.00109849916839528,0.00292494348520967,0.00874676203949186,0.0367712668402974
97,"life_expectancy","P-value",0.447504716725786,0.0189490378876932,0.747237838503314,0.627250416983856,0.400365375785609,0.0824466533573494
97,"human_development_index","Coefficient",689749.747414671,1.04417324145728,0.00341833238574706,74616.1737449076,219.280062789545,0.00623066896636036
97,"human_development_index","R-square",0.0183290073677538,0.0908332047726154,0.00471708004382203,0.0022092730721738,0.0224180279192666,0.0478772531076681
97,"human_development_index","P-value",0.18610313328138,0.00270064167691242,0.50384614122954,0.673057134001374,0.176690367441717,0.0468821637682962
