"X.Samples","Explanatory","Res_Type","a2_Logi","b2_Logi","c2_Logi","a2_Gom","b2_Gom","c2_Gom"
14,"Number_of_international_travelers","P-value",0.343260028346138,0.00487314063112231,0.494219857207158,0.563713813089854,0.00664472503437382,0.23385321316536
76,"Aging_index","Coefficient",159144.522350999,0.103951201632113,0.0139781562959463,326720.09772337,1.95871548108315,0.00595093622514537
76,"Aging_index","R-square",0.0441919855993007,0.00731049659288383,0.0326281702074219,0.0557840628009624,0.00957818459642706,0.0193495453444306
76,"Aging_index","P-value",0.0683490500110559,0.462718871955023,0.118406813873148,0.0742720739194277,0.464856044555995,0.297696302497519
76,"Total_fertility_rate","Coefficient",-185395.056873898,0.197711894143933,-0.00694317048935446,-375171.320632048,-0.110407362485783,-0.00139976700295939
76,"Total_fertility_rate","R-square",0.0676379078870699,0.0298254623281828,0.00907909025485755,0.0900973729301472,3.72761443420123e-05,0.00131131219255412
76,"Total_fertility_rate","P-value",0.0232755158090691,0.135738391335017,0.412919199000853,0.0220635616311344,0.963720175776822,0.787261984847203
81,"population","Coefficient",165615.3817926,-0.102876646112801,-0.00118453629920266,1732252.19093798,-4.86972357322942,-0.0209102138457018
81,"population","R-square",0.0617782987240601,0.00659168712084461,0.000303258224834372,0.212703288671888,0.00799951349701515,0.0326616599668884
81,"population","P-value",0.0252575982092328,0.471194777229529,0.877369677264623,0.000183475713637142,0.493045507926922,0.163373076810473
80,"population_density","Coefficient",-76129.705643768,0.335173666867073,0.00241436199731592,-186522.610377594,-2.34785275098152,0.00327341815366429
80,"population_density","R-square",0.00601208669736873,0.0322554517226556,0.000581278919764613,0.00876424284221321,0.00659503273467006,0.00284472444402067
80,"population_density","P-value",0.49420687362485,0.110917510537836,0.831887921699342,0.476793863584302,0.537342942383156,0.685671525982687
80,"median_age","Coefficient",183663.536464527,0.0593680689954628,0.0113525496713352,385135.209758123,1.05900513438262,0.0041793720411509
80,"median_age","R-square",0.058732399320419,0.00178626838042255,0.0215118928766267,0.0782930264879715,0.00283843474533722,0.00968396386256849
80,"median_age","P-value",0.030318264794771,0.709714179147841,0.194205832897119,0.0303685091485803,0.686001134712123,0.454434877313326
79,"aged_65_older","Coefficient",149906.641490979,0.215966124715038,0.0142290250069138,301595.214282939,2.64290310299797,0.00605783738493689
79,"aged_65_older","R-square",0.0381045632670227,0.0230377624854195,0.0329706527572297,0.046339878743373,0.0170235045316777,0.0196360067377233
79,"aged_65_older","P-value",0.0847110247656563,0.181773097494972,0.109261269429369,0.101551478691215,0.324640471865561,0.289803975714093
79,"aged_70_older","Coefficient",156999.636174977,0.247412214807631,0.0163592895588529,314112.307893,2.93612689248864,0.00808051427995347
79,"aged_70_older","R-square",0.0426214339603421,0.0308959491008719,0.0443653184556702,0.0509499525676264,0.0213827745347912,0.0355004164400998
79,"aged_70_older","P-value",0.0679353664648212,0.121264362896548,0.0624272305137213,0.085621513222008,0.269106124355093,0.15297049621483
79,"gdp_per_capita","Coefficient",19725.0850276311,0.225273356293225,-0.00146772897213371,45221.1572719632,2.03330585232375,-0.000155782866291415
79,"gdp_per_capita","R-square",0.000902498123214942,0.0342895657057379,0.000479890656305921,0.00170127768063721,0.0164542377698408,2.12052398619196e-05
79,"gdp_per_capita","P-value",0.792690145586354,0.102301771965692,0.848033709770502,0.756428611710549,0.332935529228606,0.972387230438528
52,"extreme_poverty","Coefficient",-173168.768491177,0.158087303070302,-0.00737923844964824,-425330.426701614,-1.48974143204766,-0.00404745685978856
52,"extreme_poverty","R-square",0.0285701374482498,0.0121074176374351,0.00458020741327245,0.0579227810925076,0.00301185087045625,0.00484724840807142
52,"extreme_poverty","P-value",0.230962278771274,0.437431207638027,0.633567808358999,0.157377066759481,0.75056022965096,0.686594554602472
80,"cardiovasc_death_rate","Coefficient",-63138.8898336159,-0.227685337904723,-0.000380656212544207,-100836.693196046,-3.13878708470103,0.00107663263150232
80,"cardiovasc_death_rate","R-square",0.00839499574568695,0.0382771897069976,2.92647660059252e-05,0.00748319280738726,0.0345045564639776,0.000898988550457565
80,"cardiovasc_death_rate","P-value",0.418908588755611,0.0819966600911756,0.962015449226865,0.507397050549536,0.151778058019747,0.818571454431014
80,"diabetes_prevalence","Coefficient",45574.6815146626,-0.50374319266039,-0.00843746380313175,165704.754060986,-5.00091618368555,-0.00571163139744898
80,"diabetes_prevalence","R-square",0.00268031069889672,0.0906364003996899,0.00883129856179078,0.012564333841383,0.0543491169598402,0.0157317006276677
80,"diabetes_prevalence","P-value",0.648333537561489,0.00665490794879388,0.407021718809795,0.393837734635438,0.0730350480735329,0.339635031927277
64,"female_smokers","Coefficient",113502.026518562,0.167238913262568,0.010897399787084,325201.458140591,2.05566380426392,0.00447500881369735
64,"female_smokers","R-square",0.0228649075425851,0.0204331130672695,0.020365041524286,0.0693286579668319,0.0110587897063808,0.0116844124683277
64,"female_smokers","P-value",0.232978119236486,0.259820664140427,0.260624173705232,0.0675575019484181,0.472067103627002,0.45972600179385
63,"male_smokers","Coefficient",43862.2002173592,-0.144038897606277,0.00425211072945562,206867.596413641,-4.28499082545111,0.00393732350248705
63,"male_smokers","R-square",0.00267116729185495,0.0119899984195989,0.0024266077191936,0.0193368850131258,0.033205898281276,0.00623792967234744
63,"male_smokers","P-value",0.687479371989669,0.392944878026883,0.701425247700559,0.345879876735146,0.21511519318065,0.593615326256181
42,"handwashing_facilities","Coefficient",80590.3657995135,-0.472788626428869,0.00049570747752785,163746.631487522,-3.97971152507286,-0.00235468937202652
42,"handwashing_facilities","R-square",0.0423743497938266,0.198133165772769,0.000115787112510277,0.0744065067241819,0.169013686216678,0.0244636815591143
42,"handwashing_facilities","P-value",0.190920581695905,0.00313905203169138,0.946077785804659,0.13763424525413,0.0215868232096895,0.400768604312352
72,"hospital_beds_per_thousand","Coefficient",138430.365207011,0.119067799500872,0.0114739881646649,184769.886401602,0.655791030702422,0.00684113900381657
72,"hospital_beds_per_thousand","R-square",0.0312718374476232,0.00979529990577689,0.0204114676547957,0.0195092741154104,0.00122840015114499,0.0277467609176182
72,"hospital_beds_per_thousand","P-value",0.137278729340181,0.408160925798712,0.231221796505391,0.309122115117957,0.799468733934303,0.22418236731747
81,"life_expectancy","Coefficient",110911.27015438,0.0607089457397713,0.00421745142393446,306580.818850894,1.82090990046115,-0.000316571172032409
81,"life_expectancy","R-square",0.0228126640333355,0.00188998525183798,0.00316523574600756,0.0468848139835808,0.00787085918168286,5.26810356613838e-05
81,"life_expectancy","P-value",0.178316951067668,0.699965856612402,0.617871490833587,0.0937169057028663,0.496557373924529,0.955727324782648
81,"human_development_index","Coefficient",153577.26732921,0.145832863700462,0.00739495860012693,369275.894255193,2.86680969827073,0.00332290027876504
81,"human_development_index","R-square",0.0396984094175196,0.00989825024456344,0.00883226244733237,0.067279637942783,0.0192966735199339,0.00574097536665778
81,"human_development_index","P-value",0.0745446390674123,0.376864897335223,0.403985871266132,0.0435257015309875,0.285663611997931,0.561665622841258
