"X.Samples","Explanatory","Res_Type","a1_Logi","b1_Logi","c1_Logi","a1_Gom","b1_Gom","c1_Gom","a2_Logi","b2_Logi","c2_Logi","a2_Gom","b2_Gom","c2_Gom"
148,"gdp_per_capita","Coefficient",2.12033758762005e-05,-2.37078964775257e-06,1.71265288953835e-06,1.42551174203564e-05,-4.07078483124338e-06,7.13572007497192e-06,2.53681032397978e-05,7.98868220427486e-06,-8.55175780223023e-07,2.45821784682045e-05,6.46179745666817e-05,-1.3151234022159e-06
148,"gdp_per_capita","R-square",0.0347391672000361,0.0119167949059011,0.00353454414904336,0.0126776096959059,0.00530275994501502,0.0260751190100277,0.0616543321174738,0.0921420392353622,0.00105386516502006,0.0462139144798303,0.149667597392156,0.00133805993206348
148,"gdp_per_capita","P-value",0.0233199306421581,0.189648333574191,0.472900412001953,0.179064891890808,0.385735465239672,0.0531677532747238,0.0411821006184149,0.0118559487035149,0.792700650759645,0.105111015504797,0.00270044521956794,0.785154530017922
105,"extreme_poverty","Coefficient",-0.0340568655001749,0.00328619082266896,0.00320004383746972,-0.0257131348040507,0.0103167301971795,0.000853177448398545,-0.0379023948527458,-0.00849327652071122,0.00258344391651818,-0.0491485859875724,-0.0430175266301511,0.00774399547441566
105,"extreme_poverty","R-square",0.0834743139692881,0.0231486234817692,0.0110232950038624,0.0361396449693048,0.0281350173955049,0.000319897364431295,0.0900534383322119,0.0846236995945381,0.00717543657921204,0.122707193847369,0.0786197748935926,0.0336809393067571
105,"extreme_poverty","P-value",0.00279779774944339,0.124974943041437,0.286460948602511,0.0532453903491045,0.0887602278902972,0.856988729119796,0.0404222052565234,0.047283669219692,0.571319082878067,0.0266948020223566,0.0796933045683777,0.25697914056262
149,"cardiovasc_death_rate","Coefficient",-0.00123275755407081,0.000239479791986688,-0.000835848577833733,-0.00160116593442463,0.000691843182427054,-0.000883156271529444,-0.0054434093551672,-0.000657755287963644,0.00021300503624692,-0.00680126854095117,-0.00505821787140983,0.000326424802102568
149,"cardiovasc_death_rate","R-square",0.00436143550651808,0.00503349886259787,0.0318449789169565,0.00575375255033094,0.00556025123059472,0.0146399002693629,0.0676890878921842,0.0103319832674874,0.000962915350421469,0.0836245438588287,0.0222370122629281,0.00194654281228728
149,"cardiovasc_death_rate","P-value",0.423583266748129,0.39314823176601,0.0294475073111729,0.362835727196306,0.371054889499375,0.145730895973267,0.0296178578656748,0.402427609292089,0.798715645435295,0.0263240684687631,0.259646312752865,0.74004019759166
151,"diabetes_prevalence","Coefficient",0.0792232240950734,0.0221410330596386,-0.0144368088268452,0.108855460650938,0.00612548062436876,-0.0185663005253604,0.109420579366447,0.0395323248264211,0.0218808482280481,0.103567600946615,0.440009396745565,0.0368916237490487
151,"diabetes_prevalence","R-square",0.0179040923630886,0.0356957510363506,0.00944507505056605,0.0246211234099138,0.000403541638071906,0.00599021876770848,0.0320461890077462,0.0437281804568943,0.0119052459605886,0.0225845964912544,0.19598185391847,0.0289576816469862
151,"diabetes_prevalence","P-value",0.101432404292952,0.0210200399362471,0.235177417116186,0.0585707195107473,0.809813755517194,0.353127106631688,0.138132484422801,0.082329792016302,0.36857768695455,0.255913101069521,0.000446452624864284,0.197553855954554
120,"female_smokers","Coefficient",-0.0036670835810512,-0.0116312899972141,0.00602480694978363,-0.0211677603795608,-0.01988778186852,0.0203820632820253,0.0162280472555597,0.00445088513324298,-0.00880661215714808,0.0518462589903923,-0.0569161444051739,-0.0313719356285733
120,"female_smokers","R-square",0.000274482883522192,0.0908187012297118,0.0116890487288416,0.0072731640051401,0.032943960392469,0.0552887615378393,0.00588514766812336,0.00484217096927735,0.0161485773779831,0.0516062050150813,0.0312967423716664,0.202849115222253
120,"female_smokers","P-value",0.857465946620254,0.000866760171715012,0.239833587126052,0.358503015854702,0.0491800096016965,0.010374864679555,0.563600923154134,0.600489074479477,0.337504145915922,0.116475618150631,0.223980265382626,0.00116513887631839
118,"male_smokers","Coefficient",-0.014509317127475,-0.00556906202492696,-0.00347847872762704,-0.0232550374636074,-0.0078112509344295,0.00130929920897563,-0.0426020824582171,0.0120210494324809,0.010802642200164,-0.0323046393748698,0.0227185184213467,0.000303173449445205
118,"male_smokers","R-square",0.00624401616017804,0.0301212165556866,0.00559617446641125,0.0128087943298087,0.00733180545298904,0.000330081514258442,0.0453566562997489,0.0387485506032436,0.0263093331595817,0.0232102102678154,0.00549693249078617,2.08797286141436e-05
118,"male_smokers","P-value",0.395013515291083,0.0612962054060177,0.420763814668779,0.226420025362513,0.360762873100839,0.846509638122666,0.11170387396568,0.142203179397633,0.228023365806022,0.301261710075503,0.616500542015368,0.975410211282235
73,"handwashing_facilities","Coefficient",0.0238474080635177,0.00128637709344291,-0.00253778213125128,0.015266262040801,0.00125365177910688,-0.00164846567163922,0.0177908020820479,0.00453700843426702,0.00109577401099985,0.0183768183179169,0.00829987522339653,-0.00165350261702328
73,"handwashing_facilities","R-square",0.107865401506483,0.00929383564948628,0.0173358821215622,0.033151718713388,0.000873756955097995,0.00287341832232658,0.0907318534227499,0.0549709102799611,0.00382923571067066,0.0810422399789116,0.00745695524080698,0.00683953292397578
73,"handwashing_facilities","P-value",0.00455666804469781,0.420483938118265,0.266835793662311,0.12858567291554,0.806685481845046,0.657057174733856,0.152616060989679,0.270134852116702,0.773924998287789,0.252220674883315,0.733327261332443,0.744240923854634
130,"hospital_beds_per_thousand","Coefficient",-0.0209869430333637,-0.0411987334809679,0.0168695744821111,-0.0626882578340862,-0.0588200705029976,0.0555391145943028,0.0159525869694266,0.015554709130263,-0.0152577859728474,0.090886257024495,-0.115195096584238,-0.0738688570156597
130,"hospital_beds_per_thousand","R-square",0.000484047939289471,0.0573871545401083,0.00514644363180748,0.00350038039181964,0.0150537003959607,0.0240628260682391,0.000372526379912872,0.00573351388282279,0.00526595863411241,0.00861876515178127,0.00663377332253161,0.0564553595548433
130,"hospital_beds_per_thousand","P-value",0.803779812609055,0.00646029558085182,0.417312206490218,0.508784621201952,0.169375673374662,0.08161198538499,0.879677269669513,0.552060431502026,0.568782393228623,0.500219780752278,0.554424010294196,0.0806805875999778
153,"life_expectancy","Coefficient",0.0615619653710141,-0.00476404372556684,0.00510762245362951,0.0517700729820941,-0.0106072419239865,0.0153326596274305,0.0970695612638039,0.0134405099723555,-0.0111098303504454,0.13154647522604,0.0134594259892285,-0.0332630494133871
153,"life_expectancy","R-square",0.0428449418082395,0.00626093671207246,0.00466296053819926,0.0248255057927692,0.00544565092511149,0.0181849009985729,0.114624925829029,0.0232726710881806,0.0142466554683479,0.167635523045654,0.000843700207480849,0.108311729156367
153,"life_expectancy","P-value",0.010252480416199,0.334167809796422,0.401636358904581,0.0558089046191553,0.37273884703713,0.102237628586396,0.00387752496492745,0.204058357447226,0.321471822559414,0.00128169598696144,0.827130809319811,0.0109224792233247
147,"human_development_index","Coefficient",3.79196872300126,-0.372776717447509,0.00436167899521237,3.0712611461291,-0.729877139745392,0.563704832777462,4.61885974535774,0.758388701480601,-0.521980388281971,5.65621828549857,2.69973529585163,-1.31881925975567
147,"human_development_index","R-square",0.0658863588195668,0.0195046857281871,1.39597068156287e-06,0.035085545753175,0.0102589935473161,0.010016518227221,0.11585510751856,0.0324808523979177,0.0136894417991246,0.141020840815035,0.0154185805185351,0.0772153977216787
147,"human_development_index","P-value",0.00169927380701676,0.0938587297680344,0.98866819781744,0.0245709337275856,0.227064032484007,0.232664700895475,0.00421382834736721,0.138374618779208,0.338350781108734,0.00367481585816601,0.353056229160023,0.0346893978970116
